customer_id,date,year,month,current_plan_type,base_price_eur,data_limit_mb,voice_limit_min,sms_limit,roaming_limit_mb,roaming_limit_min,data_usage_mb,voice_minutes,sms_count,roaming_data_mb,roaming_minutes,bill_amount_eur,overuse_flag,churn_event
C00078,9/1/2024,2024,9,Premium,40,15000,1000,300,2000,100,7963.44,543,49,2198.16,44.5,40.99,1,0
C00078,10/1/2024,2024,10,Premium,40,15000,1000,300,2000,100,10784.41,357,70,1582.61,40.7,40,0,0
C00078,11/1/2024,2024,11,Premium,40,15000,1000,300,2000,100,10647.59,447.5,47,1116.09,25.8,40,0,0
C00078,12/1/2024,2024,12,Premium,40,15000,1000,300,2000,100,15080.91,424.9,57,2257.33,36,41.37,1,0
C00079,1/1/2022,2022,1,Basic,15,3000,200,100,250,20,3546.79,310.5,116,461.67,9.1,18.98,1,0
C00079,2/1/2022,2022,2,Basic,15,3000,200,100,250,20,2861.43,371.4,135,331.19,7.5,19.18,1,0
C00079,3/1/2022,2022,3,Basic,15,3000,200,100,250,20,3651.91,319.7,148,390.74,6.6,19.23,1,0
C00079,4/1/2022,2022,4,Basic,15,3000,200,100,250,20,3782.53,299.1,153,328.6,7.1,18.69,1,0
C00079,5/1/2022,2022,5,Basic,15,3000,200,100,250,20,3705.1,363.7,119,527.48,11.6,20.56,1,0
C00079,6/1/2022,2022,6,Basic,15,3000,200,100,250,20,3974,289.1,147,345.6,5.5,18.7,1,0
C00079,7/1/2022,2022,7,Basic,15,3000,200,100,250,20,4380.91,309.7,95,387.2,8,19.26,1,0
C00079,8/1/2022,2022,8,Basic,15,3000,200,100,250,20,4522.23,300.3,143,697.06,16.2,21.19,1,0
C00079,9/1/2022,2022,9,Basic,15,3000,200,100,250,20,3336.29,303.2,130,577.57,11.5,19.34,1,0
C00079,10/1/2022,2022,10,Basic,15,3000,200,100,250,20,4038.85,311.3,130,466.3,6.6,19.65,1,0
C00079,11/1/2022,2022,11,Basic,15,3000,200,100,250,20,3304.33,306.9,146,349.93,4.9,18.4,1,0
C00079,12/1/2022,2022,12,Basic,15,3000,200,100,250,20,4531.23,287.4,68,456.04,8.3,19.31,1,0
C00079,1/1/2023,2023,1,Basic,15,3000,200,100,250,20,3467.63,275.3,92,234.92,5.9,16.97,1,0
C00079,2/1/2023,2023,2,Basic,15,3000,200,100,250,20,3653.32,386.5,145,179.8,3,19.83,1,0
C00079,3/1/2023,2023,3,Basic,15,3000,200,100,250,20,4099.6,268.6,104,316.31,6.8,17.84,1,0
C00079,4/1/2023,2023,4,Basic,15,3000,200,100,250,20,4033.31,341.2,114,366.61,6.1,19.58,1,0
C00079,5/1/2023,2023,5,Basic,15,3000,200,100,250,20,3925.42,323.7,141,207.7,3.7,18.81,1,0
C00079,6/1/2023,2023,6,Basic,15,3000,200,100,250,20,4472.65,250.5,115,416.94,10.1,18.47,1,0
C00079,7/1/2023,2023,7,Basic,15,3000,200,100,250,20,4436.89,262.5,85,120.87,2.7,17.69,1,0
C00079,8/1/2023,2023,8,Basic,15,3000,200,100,250,20,5154.34,267,146,316.27,4.8,19.29,1,0
C00079,9/1/2023,2023,9,Basic,15,3000,200,100,250,20,4442.82,211,118,324.53,6.2,17.22,1,0
C00079,10/1/2023,2023,10,Basic,15,3000,200,100,250,20,3714.17,311,161,314.73,4.5,18.87,1,0
C00079,11/1/2023,2023,11,Basic,15,3000,200,100,250,20,4121.04,312.7,116,599.53,11.9,20.28,1,0
C00079,12/1/2023,2023,12,Basic,15,3000,200,100,250,20,4103.06,392.7,109,448.06,9.8,21.04,1,0
C00079,1/1/2024,2024,1,Basic,15,3000,200,100,250,20,3877.27,296.1,120,126.76,2,18,1,0
C00079,2/1/2024,2024,2,Basic,15,3000,200,100,250,20,2984.43,356.4,124,158.95,2.8,18.37,1,0
C00079,3/1/2024,2024,3,Basic,15,3000,200,100,250,20,3991.41,258,54,308.24,5.8,17.44,1,0
C00079,4/1/2024,2024,4,Basic,15,3000,200,100,250,20,3726.26,249.8,147,768.51,19.2,19.78,1,0
C00079,5/1/2024,2024,5,Basic,15,3000,200,100,250,20,3437.22,313.8,153,618.93,16,20.09,1,0
C00079,6/1/2024,2024,6,Basic,15,3000,200,100,250,20,4580.01,265.9,117,165.24,2.4,18.07,1,0
C00079,7/1/2024,2024,7,Basic,15,3000,200,100,250,20,4104.59,314.4,125,465.64,10.8,19.72,1,0
C00079,8/1/2024,2024,8,Basic,15,3000,200,100,250,20,4703.88,333.5,100,600.79,11.1,21.13,1,0
C00079,9/1/2024,2024,9,Basic,15,3000,200,100,250,20,3604.77,331.2,119,292.38,5.5,18.63,1,0
C00079,10/1/2024,2024,10,Basic,15,3000,200,100,250,20,3967.46,350.5,122,429,9.9,20.09,1,0
C00079,11/1/2024,2024,11,Basic,15,3000,200,100,250,20,4305.03,272.8,124,368.01,9.2,18.59,1,0
C00079,12/1/2024,2024,12,Basic,15,3000,200,100,250,20,4801.43,316.5,78,502.35,12.8,20.39,1,0
C00080,1/1/2022,2022,1,Youth,20,5000,300,200,500,30,8543.35,222.4,58,938.07,19.6,25.73,1,0
C00080,2/1/2022,2022,2,Youth,20,5000,300,200,500,30,7917.58,228.5,79,1160.28,21.2,26.22,1,0
C00080,3/1/2022,2022,3,Youth,20,5000,300,200,500,30,11731.77,218.4,55,536.23,12.6,26.91,1,0
C00080,4/1/2022,2022,4,Youth,20,5000,300,200,500,30,8162.31,303.3,51,1679.49,28.6,29.13,1,0
C00080,5/1/2022,2022,5,Youth,20,5000,300,200,500,30,7691.7,198.7,53,982.21,20.4,25.1,1,0
C00080,6/1/2022,2022,6,Youth,20,5000,300,200,500,30,12050.42,252,52,1149.3,21,30.3,1,0
C00080,7/1/2022,2022,7,Youth,20,5000,300,200,500,30,10075.25,222.7,70,889.83,19.5,27.02,1,0
C00080,8/1/2022,2022,8,Youth,20,5000,300,200,500,30,11654.45,175.6,47,1115.5,18.8,29.73,1,0
C00080,9/1/2022,2022,9,Youth,20,5000,300,200,500,30,10352.32,203.7,47,1100.4,17.9,28.35,1,0
C00080,10/1/2022,2022,10,Youth,20,5000,300,200,500,30,9510.21,199.3,51,1386.72,34.7,29.41,1,0
C00080,11/1/2022,2022,11,Youth,20,5000,300,200,500,30,7760.43,248.1,51,1497.81,22.8,27.75,1,0
C00080,12/1/2022,2022,12,Youth,20,5000,300,200,500,30,11604.32,267.2,51,1553.46,31.2,31.99,1,0
C00080,1/1/2023,2023,1,Youth,20,5000,300,200,500,30,8916.15,254.4,53,955.63,15.9,26.19,1,0
C00080,2/1/2023,2023,2,Youth,20,5000,300,200,500,30,6327.57,298.3,50,798.2,11.5,22.82,1,0
C00080,3/1/2023,2023,3,Youth,20,5000,300,200,500,30,7610.95,259.8,62,900.72,13,24.61,1,0
C00080,4/1/2023,2023,4,Youth,20,5000,300,200,500,30,6507.77,210.8,61,1093.04,17.6,24.47,1,0
C00080,5/1/2023,2023,5,Youth,20,5000,300,200,500,30,8990.46,221,40,1343.55,32.8,28.49,1,0
C00080,6/1/2023,2023,6,Youth,20,5000,300,200,500,30,8973.89,228.8,46,1624.84,28.3,29.6,1,0
C00080,7/1/2023,2023,7,Youth,20,5000,300,200,500,30,11606.41,223.4,63,576.13,14.6,26.99,1,0
C00080,8/1/2023,2023,8,Youth,20,5000,300,200,500,30,13794.22,218.1,52,1441.7,30.2,33.52,1,0
C00080,9/1/2023,2023,9,Youth,20,5000,300,200,500,30,8261.06,300.9,60,786.62,15.1,24.71,1,0
C00080,10/1/2023,2023,10,Youth,20,5000,300,200,500,30,8526.95,197.8,44,1249.85,26.2,27.28,1,0
C00080,11/1/2023,2023,11,Youth,20,5000,300,200,500,30,9023.57,226.4,41,864.04,17.5,25.84,1,0
C00080,12/1/2023,2023,12,Youth,20,5000,300,200,500,30,12675.07,223.8,64,1385.94,32,32.3,1,0
C00080,1/1/2024,2024,1,Youth,20,5000,300,200,500,30,7950.16,177.3,43,479.25,8.3,22.95,1,0
C00080,2/1/2024,2024,2,Youth,20,5000,300,200,500,30,7416.68,316.6,75,1052.14,19.2,25.51,1,0
C00080,3/1/2024,2024,3,Youth,20,5000,300,200,500,30,9775.99,238.6,51,711.53,17.6,25.83,1,0
C00080,4/1/2024,2024,4,Youth,20,5000,300,200,500,30,8784.58,218.7,30,1140.36,28.9,26.99,1,0
C00080,5/1/2024,2024,5,Youth,20,5000,300,200,500,30,10090.54,203.4,41,1161,28.7,28.4,1,0
C00080,6/1/2024,2024,6,Youth,20,5000,300,200,500,30,7359.78,225.6,65,947.42,18,24.6,1,0
C00080,7/1/2024,2024,7,Youth,20,5000,300,200,500,30,9441.23,255.1,36,1357.86,31.7,28.9,1,0
C00080,8/1/2024,2024,8,Youth,20,5000,300,200,500,30,11751.79,261.7,70,775.19,15.3,28.13,1,0
C00080,9/1/2024,2024,9,Youth,20,5000,300,200,500,30,7936.48,248.9,49,1114.14,22.2,26.01,1,0
C00080,10/1/2024,2024,10,Youth,20,5000,300,200,500,30,6445.6,248.3,55,805.38,13.3,22.97,1,0
C00080,11/1/2024,2024,11,Youth,20,5000,300,200,500,30,9017.23,221.6,55,1240.55,26.2,27.72,1,0
C00080,12/1/2024,2024,12,Youth,20,5000,300,200,500,30,9378.97,320.7,64,1285.14,20.9,28.72,1,0
C00081,1/1/2022,2022,1,Youth,20,5000,300,200,500,30,1918.14,519.7,172,182.41,3.3,24.39,1,0
C00081,2/1/2022,2022,2,Youth,20,5000,300,200,500,30,1769.05,505.5,215,98.27,2.4,24.26,1,0
C00081,3/1/2022,2022,3,Youth,20,5000,300,200,500,30,1995.48,571.5,327,148.28,2.4,26.7,1,0
C00081,4/1/2022,2022,4,Youth,20,5000,300,200,500,30,2039.06,614.3,241,119.53,1.8,26.7,1,0
C00081,5/1/2022,2022,5,Youth,20,5000,300,200,500,30,1971.1,591.5,275,57.1,0.8,26.58,1,0
C00081,6/1/2022,2022,6,Youth,20,5000,300,200,500,30,1466.67,756.4,188,50.86,1.3,29.13,1,0
C00081,7/1/2022,2022,7,Youth,20,5000,300,200,500,30,1498.15,799.2,255,87.45,1.8,30.53,1,0
C00081,8/1/2022,2022,8,Youth,20,5000,300,200,500,30,1725.37,634.3,254,108.7,2.1,27.23,1,0
C00081,9/1/2022,2022,9,Youth,20,5000,300,200,500,30,1718.03,613.5,219,113.04,2.7,26.46,1,0
C00081,10/1/2022,2022,10,Youth,20,5000,300,200,500,30,2031.74,356.3,239,138.59,3.3,21.52,1,0
C00081,11/1/2022,2022,11,Youth,20,5000,300,200,500,30,1583.07,371.6,198,128.93,2.3,21.43,1,0
C00081,12/1/2022,2022,12,Youth,20,5000,300,200,500,30,1961.8,789.9,227,61.85,1.4,30.07,1,0
C00081,1/1/2023,2023,1,Youth,20,5000,300,200,500,30,1839.82,379.9,213,180.92,4.2,21.73,1,0
C00081,2/1/2023,2023,2,Youth,20,5000,300,200,500,30,2001.49,420.8,244,88.18,1.9,22.86,1,0
C00081,3/1/2023,2023,3,Youth,20,5000,300,200,500,30,1267.9,427.3,238,153.92,2.4,22.93,1,0
C00081,4/1/2023,2023,4,Youth,20,5000,300,200,500,30,2287.95,551.1,273,147.89,3.6,25.75,1,0
C00081,5/1/2023,2023,5,Youth,20,5000,300,200,500,30,2110.34,610.9,239,166.75,3.4,26.61,1,0
C00081,6/1/2023,2023,6,Youth,20,5000,300,200,500,30,1737.94,400.1,246,137.06,2.4,22.46,1,0
C00081,7/1/2023,2023,7,Youth,20,5000,300,200,500,30,1697.71,510,225,151.57,2.9,24.45,1,0
C00081,8/1/2023,2023,8,Youth,20,5000,300,200,500,30,2022.48,697.6,234,109.67,1.6,28.29,1,0
C00081,9/1/2023,2023,9,Youth,20,5000,300,200,500,30,1823.37,582.4,219,90.51,1.4,25.84,1,0
C00081,10/1/2023,2023,10,Youth,20,5000,300,200,500,30,2053.67,551,280,110.01,2.6,25.82,1,0
C00081,11/1/2023,2023,11,Youth,20,5000,300,200,500,30,1912.54,670.3,278,160.16,2.2,28.19,1,0
C00081,12/1/2023,2023,12,Youth,20,5000,300,200,500,30,2321.66,598.7,253,173.28,3.3,26.5,1,0
C00081,1/1/2024,2024,1,Youth,20,5000,300,200,500,30,1866.09,543.6,255,140,2.8,25.42,1,0
C00081,2/1/2024,2024,2,Youth,20,5000,300,200,500,30,1972.97,445,242,157.64,2.3,23.32,1,0
C00081,3/1/2024,2024,3,Youth,20,5000,300,200,500,30,2067.29,549.6,147,53.9,1.4,24.99,1,0
C00081,4/1/2024,2024,4,Youth,20,5000,300,200,500,30,2240.25,564.5,244,75.5,1.3,25.73,1,0
C00081,5/1/2024,2024,5,Youth,20,5000,300,200,500,30,1973.62,609.5,198,114.74,2,26.19,1,0
C00081,6/1/2024,2024,6,Youth,20,5000,300,200,500,30,1810.91,439,244,132.27,2.3,23.22,1,0
C00081,7/1/2024,2024,7,Youth,20,5000,300,200,500,30,1402.95,539,194,64.92,1.1,24.78,1,0
C00081,8/1/2024,2024,8,Youth,20,5000,300,200,500,30,1912.31,669.7,206,83.96,1.2,27.45,1,0
C00081,9/1/2024,2024,9,Youth,20,5000,300,200,500,30,1775.82,527.2,178,131.18,3,24.54,1,0
C00081,10/1/2024,2024,10,Youth,20,5000,300,200,500,30,2232.82,410.5,207,91.65,2.3,22.28,1,0
C00081,11/1/2024,2024,11,Youth,20,5000,300,200,500,30,1901.98,426.8,155,126.66,2.1,22.54,1,0
C00081,12/1/2024,2024,12,Youth,20,5000,300,200,500,30,2081.3,615.1,253,146.01,3.2,26.83,1,0
C00082,1/1/2022,2022,1,Basic,15,3000,200,100,250,20,14257.91,692.3,201,869.83,19.9,40.21,1,0
C00082,2/1/2022,2022,2,Basic,15,3000,200,100,250,20,14286.04,403.3,247,394.77,9.5,32.55,1,0
C00082,3/1/2022,2022,3,Basic,15,3000,200,100,250,20,14842.89,693.4,185,724.76,13.8,39.93,1,0
C00082,4/1/2022,2022,4,Basic,15,3000,200,100,250,20,13434.3,747.9,188,462.95,8.2,38.34,1,0
C00082,5/1/2022,2022,5,Basic,15,3000,200,100,250,20,16849.3,493.6,232,723.43,13,38.41,1,0
C00082,6/1/2022,2022,6,Basic,15,3000,200,100,250,20,15008.87,599.5,163,237.5,5.4,35.63,1,0
C00082,7/1/2022,2022,7,Basic,15,3000,200,100,250,20,18683.95,713.9,210,782.47,18.6,44.72,1,0
C00082,8/1/2022,2022,8,Basic,15,3000,200,100,250,20,15732.93,769.4,182,703.03,11.4,42.21,1,0
C00082,9/1/2022,2022,9,Basic,15,3000,200,100,250,20,15628.7,493.7,170,598.26,11,35.94,1,0
C00082,10/1/2022,2022,10,Basic,15,3000,200,100,250,20,11585.02,685.2,155,450.91,11.2,34.84,1,0
C00082,11/1/2022,2022,11,Basic,15,3000,200,100,250,20,15760.11,474.5,149,367.26,8.7,34.33,1,0
C00082,12/1/2022,2022,12,Basic,15,3000,200,100,250,20,18674.35,588.8,191,831.54,21.5,42.42,1,0
C00082,1/1/2023,2023,1,Basic,15,3000,200,100,250,20,12016.09,620.2,162,394.89,9.1,33.76,1,0
C00082,2/1/2023,2023,2,Basic,15,3000,200,100,250,20,11962.18,679.6,141,564.54,10.6,35.54,1,0
C00082,3/1/2023,2023,3,Basic,15,3000,200,100,250,20,15095.85,583.8,188,209.98,4.4,35.65,1,0
C00082,4/1/2023,2023,4,Basic,15,3000,200,100,250,20,12637.13,472.9,196,278.18,6.1,31.2,1,0
C00082,5/1/2023,2023,5,Basic,15,3000,200,100,250,20,11579.65,530,200,431.68,6.4,32.09,1,0
C00082,6/1/2023,2023,6,Basic,15,3000,200,100,250,20,15238.04,548.2,131,417.79,8.6,35.35,1,0
C00082,7/1/2023,2023,7,Basic,15,3000,200,100,250,20,12354.94,570.8,154,413.49,9.3,33.13,1,0
C00082,8/1/2023,2023,8,Basic,15,3000,200,100,250,20,12754.03,416.6,98,705.5,11.3,31.36,1,0
C00082,9/1/2023,2023,9,Basic,15,3000,200,100,250,20,12262.39,377.7,143,281.28,6.6,28.4,1,0
C00082,10/1/2023,2023,10,Basic,15,3000,200,100,250,20,10187.71,593.6,126,288.25,6.1,30.51,1,0
C00082,11/1/2023,2023,11,Basic,15,3000,200,100,250,20,9507.49,334.8,122,360.85,9.2,24.98,1,0
C00082,12/1/2023,2023,12,Basic,15,3000,200,100,250,20,14436.8,451.7,135,804.04,11.7,34.59,1,0
C00082,1/1/2024,2024,1,Basic,15,3000,200,100,250,20,8701.31,352.9,156,404.9,7,25.09,1,0
C00082,2/1/2024,2024,2,Basic,15,3000,200,100,250,20,7845.22,442.1,116,314.94,6.7,25.17,1,0
C00082,3/1/2024,2024,3,Basic,15,3000,200,100,250,20,9459.64,351.6,125,497.46,8.7,25.98,1,0
C00082,4/1/2024,2024,4,Basic,15,3000,200,100,250,20,6912.79,345.9,145,329.49,7.4,22.68,1,0
C00082,5/1/2024,2024,5,Basic,15,3000,200,100,250,20,9514.29,347,91,396.52,9.2,25.19,1,0
C00082,6/1/2024,2024,6,Basic,15,3000,200,100,250,20,10261.43,431.1,113,693.84,10.6,29.23,1,0
C00082,7/1/2024,2024,7,Basic,15,3000,200,100,250,20,7992.96,353.3,128,334.67,6.7,23.76,1,0
C00082,8/1/2024,2024,8,Basic,15,3000,200,100,250,20,9388.06,320.1,125,464.72,9.3,25.11,1,0
C00082,9/1/2024,2024,9,Basic,15,3000,200,100,250,20,7224.2,286.8,81,338.62,6.2,21.4,1,0
C00082,10/1/2024,2024,10,Basic,15,3000,200,100,250,20,8821.98,366.4,59,293.93,7.4,24.37,1,0
C00082,11/1/2024,2024,11,Basic,15,3000,200,100,250,20,7979.33,316.3,84,347.84,8.3,22.79,1,0
C00082,12/1/2024,2024,12,Basic,15,3000,200,100,250,20,11125.28,351.6,116,312.74,7,26.63,1,0
C00083,1/1/2022,2022,1,Business,70,20000,3000,1000,7000,500,3283.64,394.5,211,250.39,5.7,70,0,0
C00083,2/1/2022,2022,2,Business,70,20000,3000,1000,7000,500,3088.88,341.8,176,284.17,5.6,70,0,0
C00083,3/1/2022,2022,3,Business,70,20000,3000,1000,7000,500,3038.75,383.1,199,399.69,10,70,0,0
C00083,4/1/2022,2022,4,Business,70,20000,3000,1000,7000,500,3817.17,385.7,254,465.46,10.4,70,0,0
C00083,5/1/2022,2022,5,Business,70,20000,3000,1000,7000,500,3634.11,424,217,495.93,11.3,70,0,0
C00083,6/1/2022,2022,6,Business,70,20000,3000,1000,7000,500,4715.98,497.5,207,502.1,12.2,70,0,0
C00083,7/1/2022,2022,7,Business,70,20000,3000,1000,7000,500,4775.17,375.7,193,422.79,7.3,70,0,0
C00083,8/1/2022,2022,8,Business,70,20000,3000,1000,7000,500,4556.1,471.4,197,198.44,4.7,70,0,0
C00083,9/1/2022,2022,9,Business,70,20000,3000,1000,7000,500,3528.06,357.4,150,195.38,3.2,70,0,0
C00083,10/1/2022,2022,10,Business,70,20000,3000,1000,7000,500,3561.04,499.1,206,376.28,6.8,70,0,0
C00083,11/1/2022,2022,11,Business,70,20000,3000,1000,7000,500,3913.25,318.5,224,348.94,6.3,70,0,0
C00083,12/1/2022,2022,12,Business,70,20000,3000,1000,7000,500,4391.51,384.4,175,441.11,11.4,70,0,0
C00083,1/1/2023,2023,1,Business,70,20000,3000,1000,7000,500,3694.5,468,186,167.33,4.1,70,0,0
C00083,2/1/2023,2023,2,Business,70,20000,3000,1000,7000,500,2461.61,496.3,170,279.4,6.3,70,0,0
C00083,3/1/2023,2023,3,Business,70,20000,3000,1000,7000,500,3970.13,314.2,260,319.26,7.3,70,0,0
C00083,4/1/2023,2023,4,Business,70,20000,3000,1000,7000,500,2954.5,399.1,178,404.42,8.4,70,0,0
C00083,5/1/2023,2023,5,Business,70,20000,3000,1000,7000,500,3160.3,295.6,197,184.01,4.7,70,0,0
C00083,6/1/2023,2023,6,Business,70,20000,3000,1000,7000,500,4213.01,340.7,187,447.3,8.9,70,0,0
C00083,7/1/2023,2023,7,Business,70,20000,3000,1000,7000,500,4007.35,430.1,230,250.04,4.6,70,0,0
C00083,8/1/2023,2023,8,Business,70,20000,3000,1000,7000,500,3575.12,414.4,222,599.3,9.6,70,0,0
C00083,9/1/2023,2023,9,Business,70,20000,3000,1000,7000,500,3909.06,384.9,170,370.6,8.7,70,0,0
C00083,10/1/2023,2023,10,Business,70,20000,3000,1000,7000,500,3472.14,313.5,197,494.82,11.3,70,0,0
C00083,11/1/2023,2023,11,Business,70,20000,3000,1000,7000,500,3493.47,468.1,145,405.51,7.5,70,0,0
C00083,12/1/2023,2023,12,Business,70,20000,3000,1000,7000,500,3184.52,500.5,214,661.11,9.5,70,0,0
C00083,1/1/2024,2024,1,Business,70,20000,3000,1000,7000,500,2871.15,356.5,196,482.16,11.6,70,0,0
C00083,2/1/2024,2024,2,Business,70,20000,3000,1000,7000,500,3094.52,340.9,214,557.33,7.9,70,0,0
C00083,3/1/2024,2024,3,Business,70,20000,3000,1000,7000,500,3000.06,506.3,182,538.66,12.1,70,0,0
C00083,4/1/2024,2024,4,Business,70,20000,3000,1000,7000,500,3538.96,509.4,173,360.56,9.2,70,0,0
C00083,5/1/2024,2024,5,Business,70,20000,3000,1000,7000,500,2660.2,554.1,189,489.55,9.4,70,0,0
C00083,6/1/2024,2024,6,Business,70,20000,3000,1000,7000,500,3427.86,380.7,184,390.05,6.6,70,0,0
C00083,7/1/2024,2024,7,Business,70,20000,3000,1000,7000,500,4406.44,411.3,228,377.61,8.5,70,0,0
C00083,8/1/2024,2024,8,Business,70,20000,3000,1000,7000,500,4154.1,328.6,194,437.19,10.4,70,0,0
C00083,9/1/2024,2024,9,Business,70,20000,3000,1000,7000,500,2611.06,382.1,209,576.66,11.9,70,0,0
C00083,10/1/2024,2024,10,Business,70,20000,3000,1000,7000,500,3296.98,451.9,237,438.72,11.2,70,0,0
C00083,11/1/2024,2024,11,Business,70,20000,3000,1000,7000,500,4421.29,412.6,251,208.73,3.1,70,0,0
C00083,12/1/2024,2024,12,Business,70,20000,3000,1000,7000,500,4667.23,402.2,206,594.67,11.9,70,0,0
C00084,1/1/2022,2022,1,Premium,40,15000,1000,300,2000,100,9075.76,752,28,606.57,13.7,40,0,0
C00084,2/1/2022,2022,2,Premium,40,15000,1000,300,2000,100,9285.41,713.1,30,1544.47,37.6,40,0,0
C00084,3/1/2022,2022,3,Premium,40,15000,1000,300,2000,100,8891.82,550.6,32,743.8,12,40,0,0
C00084,4/1/2022,2022,4,Premium,40,15000,1000,300,2000,100,9942.94,557,27,1618.35,38.2,40,0,0
C00084,5/1/2022,2022,5,Premium,40,15000,1000,300,2000,100,8928.13,560.2,36,615.61,12.7,40,0,0
C00084,6/1/2022,2022,6,Premium,40,15000,1000,300,2000,100,10325.41,691.6,35,1667.82,31.3,40,0,0
C00084,7/1/2022,2022,7,Premium,40,15000,1000,300,2000,100,10252.06,693.4,27,920.9,14.3,40,0,0
C00084,8/1/2022,2022,8,Premium,40,15000,1000,300,2000,100,12887.92,584,31,1232.26,30,40,0,0
C00084,9/1/2022,2022,9,Premium,40,15000,1000,300,2000,100,8341.99,518.9,25,1011.43,16.1,40,0,0
C00084,10/1/2022,2022,10,Premium,40,15000,1000,300,2000,100,7828.53,744.2,35,1118.49,19.8,40,0,0
C00084,11/1/2022,2022,11,Premium,40,15000,1000,300,2000,100,10296.81,642.1,32,530.69,9.3,40,0,0
C00084,12/1/2022,2022,12,Premium,40,15000,1000,300,2000,100,13141,590,29,2185.94,53.5,40.93,1,0
C00084,1/1/2023,2023,1,Premium,40,15000,1000,300,2000,100,7144.78,582.7,38,1301.47,28.7,40,0,0
C00084,2/1/2023,2023,2,Premium,40,15000,1000,300,2000,100,7818.4,367.4,28,788.21,18.6,40,0,0
C00084,3/1/2023,2023,3,Premium,40,15000,1000,300,2000,100,9103.6,687,34,1311.4,22.3,40,0,0
C00084,4/1/2023,2023,4,Premium,40,15000,1000,300,2000,100,9886.85,464.6,28,1759.2,37.8,40,0,0
C00084,5/1/2023,2023,5,Premium,40,15000,1000,300,2000,100,9806.33,671.6,31,1115.44,23.3,40,0,0
C00084,6/1/2023,2023,6,Premium,40,15000,1000,300,2000,100,8041.28,613.6,29,1692.78,40.6,40,0,0
C00084,7/1/2023,2023,7,Premium,40,15000,1000,300,2000,100,11326.3,479.3,32,839.85,20.9,40,0,0
C00084,8/1/2023,2023,8,Premium,40,15000,1000,300,2000,100,12186.82,699.5,35,1328.6,18.8,40,0,0
C00084,9/1/2023,2023,9,Premium,40,15000,1000,300,2000,100,9233.4,694.3,24,1000.88,22.1,40,0,0
C00084,10/1/2023,2023,10,Premium,40,15000,1000,300,2000,100,10694.54,622.5,30,460.85,6.7,40,0,0
C00084,11/1/2023,2023,11,Premium,40,15000,1000,300,2000,100,9542.63,669,27,1139.26,23.5,40,0,0
C00084,12/1/2023,2023,12,Premium,40,15000,1000,300,2000,100,10216.36,657.9,26,1346.51,23.5,40,0,0
C00084,1/1/2024,2024,1,Premium,40,15000,1000,300,2000,100,9183.63,439.9,35,1227.81,21.7,40,0,0
C00084,2/1/2024,2024,2,Premium,40,15000,1000,300,2000,100,6078.76,558.7,27,1139.78,20.8,40,0,0
C00084,3/1/2024,2024,3,Premium,40,15000,1000,300,2000,100,8530.66,762.2,27,1282.43,27.5,40,0,0
C00084,4/1/2024,2024,4,Premium,40,15000,1000,300,2000,100,9246.02,589.7,35,795.67,14.3,40,0,0
C00084,5/1/2024,2024,5,Premium,40,15000,1000,300,2000,100,10841.16,621.6,31,1589.55,36.2,40,0,0
C00084,6/1/2024,2024,6,Premium,40,15000,1000,300,2000,100,11599.18,622.5,30,548.04,10.3,40,0,0
C00084,7/1/2024,2024,7,Premium,40,15000,1000,300,2000,100,11694.34,731.7,30,1490.76,22.1,40,0,0
C00084,8/1/2024,2024,8,Premium,40,15000,1000,300,2000,100,8912.56,602.3,29,1472.49,34.5,40,0,0
C00084,9/1/2024,2024,9,Premium,40,15000,1000,300,2000,100,10729.31,516.7,24,824.56,14.4,40,0,0
C00084,10/1/2024,2024,10,Premium,40,15000,1000,300,2000,100,9468.94,576.6,26,834.65,16,40,0,0
C00084,11/1/2024,2024,11,Premium,40,15000,1000,300,2000,100,8621.29,570.3,33,430.63,9.6,40,0,0
C00084,12/1/2024,2024,12,Premium,40,15000,1000,300,2000,100,8746.18,563.5,31,1301.05,23.4,40,0,0
C00085,1/1/2022,2022,1,SuperPremium,55,50000,2000,1000,5000,200,1809.4,380.6,196,296.95,4.4,55,0,0
C00085,2/1/2022,2022,2,SuperPremium,55,50000,2000,1000,5000,200,2479.61,375.9,225,351.88,6.5,55,0,0
C00085,3/1/2022,2022,3,SuperPremium,55,50000,2000,1000,5000,200,2714.45,362,191,304.78,7.7,55,0,0
C00085,4/1/2022,2022,4,SuperPremium,55,50000,2000,1000,5000,200,3165.16,273.3,259,347.89,7.5,55,0,0
C00085,5/1/2022,2022,5,SuperPremium,55,50000,2000,1000,5000,200,3087.45,382.9,230,307.27,6.8,55,0,0
C00085,6/1/2022,2022,6,SuperPremium,55,50000,2000,1000,5000,200,2970.65,408.5,165,266.36,5.8,55,0,0
C00085,7/1/2022,2022,7,SuperPremium,55,50000,2000,1000,5000,200,3233.72,406,229,233.26,3.8,55,0,0
C00085,8/1/2022,2022,8,SuperPremium,55,50000,2000,1000,5000,200,2991.71,326.3,216,272.28,5.2,55,0,0
C00085,9/1/2022,2022,9,SuperPremium,55,50000,2000,1000,5000,200,2424.38,256.4,242,330.89,7.6,55,0,0
C00085,10/1/2022,2022,10,SuperPremium,55,50000,2000,1000,5000,200,3017.74,389.9,263,295.41,4.5,55,0,0
C00085,11/1/2022,2022,11,SuperPremium,55,50000,2000,1000,5000,200,2016.83,359.8,234,364.16,6.3,55,0,0
